ID,eclat,sectors,period
21499327,21.9236482081407,[21],14.783642382276364
21499609,23.0271604238324,[21],8.478087812380974
21639186,-39.57717996963,[10],4.729727619117322
21729403,-63.7348961149197,[5],0.4053459927560826
21827849,-37.7018830292589,[10],0.9426368173120998
22017780,39.3660412596807,"[22, 23]",0.3842047133557608
22079739,-37.232631455549,[9],0.6861425487411567
22120766,-34.4049234546642,"[8, 9]",2.496703012485612
22146154,-35.1992986731832,[9],18.1921986934343
22221233,-34.1318321320921,[9],1.862344655100368
22390773,-39.6667529673724,[10],11.305119462266283
22457438,-14.331984,[10],0.3606758350340487
22481474,-14.5371229477732,"[10, 37]",0.4403005106235322
22538139,-62.8753426156842,[8],4.632866831717137
22590328,23.4336061368711,[20],2.7375935487651875
22766107,-61.0996591584259,"[7, 33, 34]",1.7262793576541222
22818693,46.372599825681,"[22, 23]",5.62966337847947
22843856,9.81439281340654,[18],1.8497230719761784
22937402,-59.7368129420241,"[7, 33, 34]",1.3826827493135223
23139612,-22.7791067402395,[4],0.4113066591097207
23221002,-23.6480944412118,[4],0.445287929796645
23324827,-33.7581942522891,[9],6.187767232306621
23328912,-37.0135078756325,"[10, 36]",2.564016427114565
23555025,-33.9669968006991,"[9, 10, 36]",4.74567750769707
23559851,-36.0708577408695,"[9, 10]",0.324813686480097
23753424,48.0015957279334,"[16, 23]",0.3455704841157517
24004619,35.2416187651347,[21],2.9160742852210424
24077469,56.1452248606437,"[24, 25]",5.295986073944169
24133365,-7.09337938808765,[12],7.069040676046402
24194061,-8.64230178211222,[12],1.2624533895623913
24397947,-57.683057764511,"[5, 6, 32, 33]",10.190906976096668
24400247,-54.6588933755041,"[5, 6, 32]",7.217964094174325
24433067,-56.6784002371667,[5],6.186407086938198
24450633,-55.9518624985002,"[5, 6, 32, 33]",0.2286699680935641
24522770,-29.7663754865444,[5],2.1313402766470024
24586751,-53.6599662494984,[5],0.5128316466567187
24588623,-58.700824471837,"[5, 32, 33]",2.740214203553515
24606516,-32.2250657256736,[5],0.4019809048247687
24704862,-65.9680319954148,"[1, 2, 29]",17.20049915152622
24733359,-46.6634364110567,"[8, 9, 35]",0.3785419120915904
24935204,47.6983442690721,[17],13.4431850430689
24972851,-44.1874698356737,"[8, 9]",4.0217397373212975
25078120,-78.586656423285,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.8232097838119167
25078924,-78.3915846797067,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.904382677425188
25155310,-79.7228266375511,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39]",3.2887909850233688
25156751,-42.1361733764481,[8],1.7431150976745802
25188036,-30.4919305306588,[6],3.3928520658032344
25195864,-79.8383003188658,"[4, 5, 6, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.7435968464956195
25226885,-6.53604366314388,[1],1.6320461474902457
25354620,-9.47236264847682,[28],5.01809035723938
25375553,-9.34474255006038,"[1, 28]",2.310965515048271
25858367,-7.43488621221681,[13],2.2744900511105652
26273760,-16.877241433626,"[8, 35]",4.557466960883821
26432264,12.0737954306471,[18],1.0500525802811802
26489741,70.2497157544736,"[14, 15]",4.933484486924816
26533207,12.7214957007488,[18],1.7655668063504413
26542657,70.4419314778371,"[14, 15]",11.00477206223912
26543048,70.7084402276188,"[14, 15]",2.005120609943192
26568753,48.2513884535644,"[17, 24]",5.147777456768802
26656583,69.4457906097784,"[14, 15]",0.5276908159626948
26801525,47.7101183826218,"[17, 24]",3.896651298823522
26993764,46.1138779090351,[17],1.8842931037465416
27006880,69.5767840140591,"[14, 15]",9.763132783472686
27112021,24.1996413757313,[23],0.4079911176213053
27307817,68.9287502181484,"[14, 15]",14.5841729164098
27312189,71.4939002364147,"[14, 15, 16]",4.177907265847565
27397122,69.1658110567262,"[14, 15]",12.733556389487822
27654882,-7.57877299254461,[7],2.2313010198091865
27767184,69.0513960178553,"[14, 15]",3.5129572715599786
27843942,69.7727086277947,"[14, 15, 16]",1.5218738891265402
27844498,69.4830444569263,"[14, 15]",4.421442786554379
27845677,68.9546232799559,"[14, 15]",33.1609399797119
27915909,67.2238427197695,"[14, 15]",10.674233189365216
28051929,-21.9578675150933,[3],13.634681302881106
28157482,37.4637234715363,[23],3.281735769045562
28159019,68.1804146522316,"[14, 15]",4.61904303070426
28188795,37.6519660940695,[23],1.2694135317804545
28224552,13.0184891291913,[17],9.926587645755244
28230919,66.6294416635883,"[14, 15]",4.8880423842261385
28290956,52.5730214298474,"[23, 24]",6.003604397078295
28304399,69.0654904896463,"[14, 15]",0.952690741667476
28306907,67.8750165209935,"[14, 15]",0.3453998400875022
28351918,12.4358960976607,[17],0.5150874860782411
28359831,66.5304315311827,"[14, 15]",0.8905094819847045
28391714,14.632668891766,[17],0.971544928242553
28449295,66.9437902227395,"[14, 15]",2.3779664280484085
28498786,22.2534631483803,[19],0.7817808440273879
28586609,23.5628800739511,[19],3.8666421704116214
28763683,25.302293219552,"[17, 18]",0.8917123966673223
29053989,7.07223907182799,[18],1.323091845162593
29478974,-8.92392147087248,[1],12.45328728213775
29684896,-60.5105997342833,"[8, 9]",1.6053783956913743
29697290,-58.0041486778487,"[8, 9]",0.8352302554316565
29706981,55.2104048577566,[14],0.5228846546208449
29777922,-79.9301530308725,"[9, 10, 11, 12]",0.53059749480253
29778064,-79.8376642708557,"[9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.4946418814882585
29847695,-16.9984208154083,"[3, 30]",4.998391357900171
29848012,-16.0247991689368,[3],0.3491736515768954
29914747,-38.4975625950384,"[9, 10]",0.7713662669389161
29983149,-82.8762603190358,[11],3.8489290719036857
30028394,-28.3461886230572,[4],0.4571032361669555
30034081,-82.584212087138,"[4, 5, 6, 7, 8, 9, 10, 12, 13, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37]",2.3446088572149892
30122338,-57.6920241455143,"[8, 9]",7.0401695116141605
30287190,-18.5490879102453,"[11, 37]",3.124341900578409
30313682,-83.7613562562476,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13]",5.727367397661838
30382918,-30.7116700832821,[11],0.5719607521293173
30450412,-20.6536300166001,"[12, 39]",1.253843146478571
30540538,-28.0173564672717,"[11, 37]",1.5998439663210633
30562668,-56.7323069934376,"[8, 9, 35, 36]",3.852242087253942
30714849,55.0487966659707,[14],15.06886123446624
30816076,-12.7666728948512,"[13, 27]",4.083180050803583
30828562,-56.7401530242126,"[8, 9]",3.1122866691854267
30914235,-7.90951156120577,"[13, 27]",3.019952901255569
30993392,-26.2293798939657,"[11, 37]",5.794544464015049
31054255,-48.1399694979653,"[5, 6, 32]",0.8738719893052855
31107108,-84.5886995824529,"[4, 5, 6]",4.048196522134246
31118189,-51.2146837076715,"[5, 6]",0.2757729611604654
31134762,-11.5494359372366,[11],3.787252594876853
31273263,-88.2426050545435,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 28, 29, 31, 32, 33, 34, 35, 36, 38, 39]",22.572958347123738
31303242,-50.339731008281,"[5, 6]",7.055069997855933
31415131,-86.3198744903847,"[9, 10, 11, 12]",0.7896026118034877
31511621,-88.9036259000771,"[11, 12]",2.6294860407032754
31653503,-73.0341134610974,"[1, 2, 3]",6.680629927946375
31655792,-73.5688914319143,"[1, 2, 3, 27, 30]",0.4161053437635878
31690845,-9.05463865665416,[13],0.5995534770983904
31743416,-74.2688249042507,"[27, 28, 29, 30, 37]",0.6228886103611401
31779608,-75.2586823666296,[2],0.5056945717916626
31796120,-75.4065860384948,"[1, 2]",1.9941898549146564
31810287,-59.0638508248541,"[8, 9, 35, 36]",4.761550558703659
31850842,-75.2803957822759,"[1, 2, 3, 27, 28, 29, 30, 37]",2.3198144244503456
31961007,-76.6414070543129,"[27, 28, 29, 30, 33, 34, 37]",4.2537235515375285
32000625,-77.0846189148886,"[1, 2, 3, 6, 7, 9, 10, 13]",0.7017512268293299
32008233,-30.1940761214219,"[7, 34]",0.1416123168892444
32050581,-77.4865001069381,"[9, 10, 11, 13]",3.1131465946767585
32150630,-78.2262118168811,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13]",1.4920360955231666
32200310,-14.692454291484,[1],0.3604376708899144
32268776,-36.6115080144934,"[3, 30]",0.4762140509588601
32284829,-41.3144205501315,[3],0.4642527680160407
32449963,-6.77589233506815,"[10, 37]",6.520490854235356
32543789,-50.8160882265707,[5],0.3191195794310549
32551761,-20.999677403371,[3],1.0850104286518456
32702481,-51.9718739796118,"[5, 6, 32, 33]",1.8977979221848955
32759110,-48.3084364269103,[6],4.0770359457173475
32830028,-48.2316058856274,"[6, 32, 33]",0.5161529745417527
32932888,-27.7781886778267,[7],1.533869574839677
32959497,-8.40605874461918,[12],2.5034398566038463
33194538,-28.1970387376502,"[7, 33]",6.050238927670572
33419790,-44.6482687247402,[6],2.0162718948950635
33521996,-42.4556648739378,"[6, 32, 33]",3.3252654188358344
33576348,-36.5646865170281,[3],0.443833167495063
33665328,-38.9657274167211,[3],2.0539338517379018
33689349,-41.0850121917587,[6],3.4978978362144897
33715938,-77.7339147692826,"[1, 5, 6, 8, 9, 10, 13]",1.4392967572711306
33742428,-40.2058946933003,[6],4.978212100236445
33742828,-40.5980909149139,[6],0.3769711886162568
33834253,-78.8711370803097,"[4, 5]",3.2320815122625306
33862174,-76.6321101301287,"[1, 5]",1.4145298373457136
33864821,-79.8805986808836,"[4, 5, 6, 7, 8, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.8104650260994821
33912852,-22.6488969447732,"[2, 29]",1.705000803595271
34082428,-40.4133071026438,[6],0.4338925373176402
34107676,-27.6246823612089,[5],0.3401500190766141
34142502,-39.0440554072262,"[6, 33]",0.2082083686035857
34145330,-27.7438723492314,[5],0.6404922204588317
34236395,-30.4243976275375,[5],0.8793064027285981
35009375,-9.26357730288746,[9],1.0713401329763983
35101462,-27.1969782639418,[4],4.1729015321241985
35349987,-36.8384932740786,"[11, 12]",42.95599948072679
35481236,-39.5368793689585,"[6, 7]",1.8434406733257025
35516889,-53.3008946866617,"[9, 36]",0.7888384617366633
35655828,-52.8670231606411,"[9, 36]",8.072658963519181
35743561,-15.0305217099052,[4],2.7207961169829127
35744583,-19.7082309127978,[4],2.0689326255412235
35744707,-20.4534011279714,[4],0.3464465035756212
35857242,-15.7665589099644,"[4, 31]",3.6344345464587167
36077464,-54.3128519373265,[9],0.17281465089148
36352297,-25.9794991806457,"[6, 33]",3.017935507050727
36594985,-26.0463477851341,[12],0.9879676497024512
36729364,-20.9813554985853,[4],0.3274820166082138
36734222,-18.8131345655131,"[9, 35]",0.8134734610135355
36883123,-24.6186026216015,[4],0.3352717948855966
37248140,-28.27963030412,[6],11.506790296577194
37435039,-42.6263271322803,"[8, 35]",3.1985692056111183
37601240,-48.6606928333131,"[6, 33]",0.7313791459210315
37606218,-51.2679007110538,[6],7.835854454657059
37817410,-27.1254465289859,"[5, 32]",2.6061392996166517
38021254,-28.7313863025814,[5],0.5126235399964416
38023570,-50.8176223555132,[6],1.2215650580112845
38125059,-40.041926911081,"[8, 35]",4.2299210829301686
38215399,13.620978090809,[20],2.4335384308430053
38399380,-26.4638907000235,[4],0.5680974094424619
38423705,-77.5754151197804,"[10, 11]",0.5336538175683062
38462522,-77.778615911617,"[10, 11, 12, 13]",1.3570882715642754
38494096,-9.81594285800868,[12],4.8944544316607335
38541473,-29.9698395065386,"[4, 31]",6.061345063066247
38586438,-77.9837059936452,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37]",1.1112852952467152
38588414,-30.195174577881,[4],3.964236373423186
38589392,-26.3020131264943,"[5, 31]",0.3777198381440396
38677487,-26.5655210858218,"[5, 31]",4.080930493452337
38678931,-78.3925590274731,"[6, 7]",6.2847532517404545
38686737,-30.0045781133946,"[5, 31]",2.2471307633098503
38687360,-29.9489988602395,"[5, 31]",0.508017702753351
38699825,-78.1304000128964,"[2, 3, 4, 5, 6, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",2.0846441474784188
38707340,-77.9955095615279,"[9, 11, 12, 13]",0.5638978049473319
38846515,-80.8978403729629,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",2.849383919313233
38936062,-61.3758218424139,"[27, 28]",1.854742568757312
38937499,-61.583313128072,"[1, 2, 27, 28]",4.0555581745249984
39011225,18.277916750399,[20],2.6281619867090456
39018208,-60.7944154751568,"[1, 2, 28, 29]",6.649310381517553
39046291,-62.078968102983,"[27, 29]",1.8365858489413849
39065113,20.1139716076266,[21],4.689205432394556
39074755,19.4464646746614,[21],1.568973197355434
39074957,20.1006047313927,[21],2.003385180649961
39174351,34.6274287237449,[22],0.5737275380144338
39576803,53.8954285659164,"[25, 26]",8.597770022837956
39643723,21.1742516876197,[20],1.3131123378678613
39818458,-27.3348098381428,[6],3.815699491374253
39903672,60.12215334439,"[24, 25]",3.0312218892304337
40038743,55.0212930480015,"[14, 15]",7.168119423004987
40102236,57.3100715514919,"[14, 15]",0.3816917794841041
40219040,55.5020990315499,"[14, 15]",0.5247286670107303
40244907,59.7668290149864,"[14, 15]",3.3178238352587814
40288117,50.8575833568076,[14],1.6948228683461224
40378419,56.5642106365328,"[14, 15]",4.7460209415088634
40534599,-16.1347227526116,"[9, 36]",0.3567582450226799
41170667,-88.9298964930548,"[3, 4, 6, 7, 9, 10, 13]",0.9740941761590296
41431247,51.5733509432592,[14],1.0199008900905533
41536849,59.7523992485752,"[14, 15]",1.9144330651983856
41561453,-35.8617946189136,[12],1.51378596446589
41591173,-88.4119226398163,"[27, 28, 30, 31, 33, 34, 35, 37, 38]",81.05991473285611
41865879,-46.0363983269174,"[2, 3]",6.882727972148732
41870248,56.7348261058642,[14],2.8261627341844635
41896812,-44.4643331563499,"[2, 3]",1.2608353451490586
41998476,58.6735295109275,"[14, 15]",2.7809830715946826
42244951,55.4049917940817,"[14, 15]",4.2820417385102605
42705187,52.2838743739217,[14],2.1303275316722714
42827646,-26.3811403498817,[6],0.6780302430559821
42828781,-26.8751327666793,[6],2.9429254129961406
42991745,-23.9780676220912,"[6, 33]",1.4218117097115006
43273020,63.0129583809832,"[24, 25]",1.8412191466119168
43398254,-31.4513091793761,"[2, 29]",0.3016874935737247
43533897,-31.2276175230503,"[5, 32]",0.3133684954410238
43647325,-28.9064261874594,"[5, 32]",6.323131771537106
43648757,-31.8899404561628,"[5, 32]",2.6989628619042643
43712632,-30.2509303142581,"[5, 32]",0.9264965849670722
43846099,-31.3989393922694,[5],0.4234074328199596
43864479,-33.4133906367363,[5],0.5944451773288487
44147832,36.9990252275916,[16],0.7980901708800157
44222598,37.1078173639737,[16],2.161864711447295
44560801,29.1619249254657,[17],2.7935345219244963
44623916,-31.2597040059937,[1],0.9447293696723328
44631957,24.5714438753058,[17],15.311427580629308
44631965,24.5533571720204,[17],3.568573493715272
44737596,-45.0534009954323,"[4, 5, 31]",2.7886704961784847
44790502,-47.399218259073,"[4, 5]",0.6384866493040786
44797681,-45.3335889840241,"[4, 5]",0.4009503236273083
44890224,-44.4602763294602,"[4, 5, 31, 32]",10.623179964269989
44988465,-47.1667052401143,"[9, 35, 36]",7.563848780996657
45599777,-48.2718752624409,"[9, 35, 36]",5.313587736908352
46313508,-38.2078732268403,[6],1.0328804074664732
46627823,-40.8834072770402,"[6, 32]",6.0049670024235535
46908113,-23.1006621106547,[8],3.0116262418829267
47175622,-20.2645104556411,[8],1.5233777377946651
47309500,-36.7883118187634,[12],0.3868074770309047
47352608,-9.31175304453146,[9],0.4434482468101865
47380518,-7.64094908944479,[9],1.0953774591612675
47402214,-26.8700281205954,[12],1.2933869972431142
47757785,73.7390308948275,"[14, 15, 25, 26]",15.67931938108091
47762157,73.4537420712792,"[14, 15, 26]",1.0690084059163176
47831368,-18.7204196367217,[11],0.3659521409017606
47911178,-46.6019140602702,"[6, 33]",3.585702057692308
48063032,-43.7570794196587,[9],0.586246296631243
48063034,-43.7546066961473,[9],0.5862503951834988
48084398,71.8254873597485,"[14, 15, 26]",2.12180694450485
48184317,-16.0612165171068,[11],0.2379106053819385
48191564,73.1034349715671,"[14, 15, 26]",9.568998225453116
48227278,-13.7980553804926,[11],2.896331132628834
48227288,-13.7917211271149,[11],2.8965087885947645
48318875,-14.410346625081,[11],0.302838795869002
